"STATION","STATION_NAME","DATE","TPCP","MNTM"
"GHCND:USC00235671","MOBERLY MO US",20071101,1.25,43.3
"GHCND:USC00235671","MOBERLY MO US",20071201,3.25,30.4
"GHCND:USC00235671","MOBERLY MO US",20080101,2.7,30
"GHCND:USC00235671","MOBERLY MO US",20080201,4.54,29.1
"GHCND:USC00235671","MOBERLY MO US",20080301,3.95,42.8
"GHCND:USC00235671","MOBERLY MO US",20080401,4.04,52.5
"GHCND:USC00235671","MOBERLY MO US",20080501,4.05,61.3
"GHCND:USC00235671","MOBERLY MO US",20080601,6.25,72.3
"GHCND:USC00235671","MOBERLY MO US",20080701,16.23,74.8
"GHCND:USC00235671","MOBERLY MO US",20080801,2.17,71.6
"GHCND:USC00235671","MOBERLY MO US",20080901,10.39,65.3
"GHCND:USC00235671","MOBERLY MO US",20081001,4.53,54.5
"GHCND:USC00235671","MOBERLY MO US",20081101,0.93,42.1
"GHCND:USC00235671","MOBERLY MO US",20081201,5.64,28
"GHCND:USC00235671","MOBERLY MO US",20090101,0.07,23.5
"GHCND:USC00235671","MOBERLY MO US",20090201,0.98,35.1
"GHCND:USC00235671","MOBERLY MO US",20090301,4.67,44.1
"GHCND:USC00235671","MOBERLY MO US",20090401,8.52,51.4
"GHCND:USC00235671","MOBERLY MO US",20090501,3.39,62.4
"GHCND:USC00235671","MOBERLY MO US",20090601,6.96,72.7
"GHCND:USC00235671","MOBERLY MO US",20090701,3.05,71.2
"GHCND:USC00235671","MOBERLY MO US",20090801,5.74,71.2
"GHCND:USC00235671","MOBERLY MO US",20090901,3.2,64.8
"GHCND:USC00235671","MOBERLY MO US",20091001,9.57,49.5
"GHCND:USC00235671","MOBERLY MO US",20091101,2.48,48.4
"GHCND:USC00235671","MOBERLY MO US",20091201,3.04,28.4
"GHCND:USC00235671","MOBERLY MO US",20100101,1.6,20.7
"GHCND:USC00235671","MOBERLY MO US",20100201,2.41,23.5
"GHCND:USC00235671","MOBERLY MO US",20100301,2.28,43.2
"GHCND:USC00235671","MOBERLY MO US",20100401,8.17,59.4
"GHCND:USC00235671","MOBERLY MO US",20100501,5.54,62.2
"GHCND:USC00235671","MOBERLY MO US",20100601,8.4,75.2
"GHCND:USC00235671","MOBERLY MO US",20100701,11.84,77.2
"GHCND:USC00235671","MOBERLY MO US",20100801,5.81,77
"GHCND:USC00235671","MOBERLY MO US",20100901,8.06,66.7
"GHCND:USC00235671","MOBERLY MO US",20101001,0.63,56.8
"GHCND:USC00235671","MOBERLY MO US",20101101,2.68,44.4
"GHCND:USC00235671","MOBERLY MO US",20101201,0.85,27.1
"GHCND:USC00235671","MOBERLY MO US",20110101,1.33,22.1
"GHCND:USC00235671","MOBERLY MO US",20110201,2.59,29.3
"GHCND:USC00235671","MOBERLY MO US",20110301,1.79,42.6
"GHCND:USC00235671","MOBERLY MO US",20110401,4.1,54.3
"GHCND:USC00235671","MOBERLY MO US",20110501,4.53,61.5
"GHCND:USC00235671","MOBERLY MO US",20110601,5.04,73.6
"GHCND:USC00235671","MOBERLY MO US",20110701,1.78,81.3
"GHCND:USC00235671","MOBERLY MO US",20110801,1.35,76.1
"GHCND:USC00235671","MOBERLY MO US",20110901,0.86,64.2
"GHCND:USC00235671","MOBERLY MO US",20111001,1,56.3
"GHCND:USC00235671","MOBERLY MO US",20111101,5.64,45.9
"GHCND:USC00235671","MOBERLY MO US",20111201,4.3,35.2
"GHCND:USC00235671","MOBERLY MO US",20120101,0.52,32.7
"GHCND:USC00235671","MOBERLY MO US",20120201,1.76,37.4
"GHCND:USC00235671","MOBERLY MO US",20120301,4.98,55.9
"GHCND:USC00235671","MOBERLY MO US",20120401,4.97,55.6
"GHCND:USC00235671","MOBERLY MO US",20120501,3.04,68
"GHCND:USC00235671","MOBERLY MO US",20120601,2.24,74.1
"GHCND:USC00235671","MOBERLY MO US",20120701,1.43,82.8
"GHCND:USC00235671","MOBERLY MO US",20120801,0.33,75.7
"GHCND:USC00235671","MOBERLY MO US",20120901,5.56,65.1
"GHCND:USC00235671","MOBERLY MO US",20121001,4.44,53.4
"GHCND:USC00235671","MOBERLY MO US",20121101,2.23,44.2
"GHCND:USC00235671","MOBERLY MO US",20121201,1.44,36.9
"GHCND:USC00235671","MOBERLY MO US",20130101,2.88,29.8
"GHCND:USC00235671","MOBERLY MO US",20130201,3.7,30.2
"GHCND:USC00235671","MOBERLY MO US",20130301,3.18,34
"GHCND:USC00235671","MOBERLY MO US",20130401,9.09,50.2
"GHCND:USC00235671","MOBERLY MO US",20130501,6.57,62.2
"GHCND:USC00235671","MOBERLY MO US",20130601,3.22,71.4
"GHCND:USC00235671","MOBERLY MO US",20130701,1.42,73.9
"GHCND:USC00235671","MOBERLY MO US",20130801,1.27,73.9
"GHCND:USC00235671","MOBERLY MO US",20130901,2.24,70
"GHCND:USC00235671","MOBERLY MO US",20131001,3.94,54.7
"GHCND:USC00235671","MOBERLY MO US",20131101,2.27,39.9
"GHCND:USC00235671","MOBERLY MO US",20131201,1.72,27.3
"GHCND:USC00235671","MOBERLY MO US",20140101,0.48,21.6
"GHCND:USC00235671","MOBERLY MO US",20140201,1.32,21.4
"GHCND:USC00235671","MOBERLY MO US",20140301,0.67,37.2
"GHCND:USC00235671","MOBERLY MO US",20140401,6.14,54
"GHCND:USC00235671","MOBERLY MO US",20140501,2.52,64.4
"GHCND:USC00235671","MOBERLY MO US",20140601,5.57,73.4
"GHCND:USC00235671","MOBERLY MO US",20140701,3.64,71.4
"GHCND:USC00235671","MOBERLY MO US",20140801,4.71,75.4
"GHCND:USC00235671","MOBERLY MO US",20140901,2.54,66.2
"GHCND:USC00235671","MOBERLY MO US",20141001,8.01,56.1
"GHCND:USC00235671","MOBERLY MO US",20141101,1.52,36.9
"GHCND:USC00235671","MOBERLY MO US",20141201,1.77,35.4
"GHCND:USC00235671","MOBERLY MO US",20150101,0.83,28.6
"GHCND:USC00235671","MOBERLY MO US",20150201,1.75,22.6
"GHCND:USC00235671","MOBERLY MO US",20150301,2.31,43
"GHCND:USC00235671","MOBERLY MO US",20150401,2.56,57.6
"GHCND:USC00235671","MOBERLY MO US",20150501,4.67,65.5
"GHCND:USC00235671","MOBERLY MO US",20150601,11.79,73.6
"GHCND:USC00235671","MOBERLY MO US",20150701,8.78,76.1
"GHCND:USC00235671","MOBERLY MO US",20150801,2.87,72.9
"GHCND:USC00235671","MOBERLY MO US",20150901,0.79,72
"GHCND:USC00235671","MOBERLY MO US",20151001,1.56,56.7
"GHCND:USC00235671","MOBERLY MO US",20151101,8.62,48.4
"GHCND:USC00235671","MOBERLY MO US",20151201,6.06,41.7
"GHCND:USC00235671","MOBERLY MO US",20160101,0.79,27.7
"GHCND:USC00235671","MOBERLY MO US",20160201,0.75,36.3
"GHCND:USC00235671","MOBERLY MO US",20160301,1.63,49.6
